2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LinkTool-2
2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-2
2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LinkTool-2
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LinkTool-1
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-1
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LinkTool-1
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1136 - Found 90 in KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,617 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link0.step-1
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link0.step-1
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1.STEP-1
2025-03-09 16:54:04,618 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LInk2.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LInk2.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-03-09 16:54:04,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3.STEP-1
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5.STEP-2
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5.STEP-2
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link7.STEP-2
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-03-09 16:54:04,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link7.STEP-2
2025-03-09 16:54:04,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robotiq_2F-140.STEP-1
